Current Offset,Sample Number,Title,Trigger Offset,Time End,Time Start,U Sec,Time Of Threshold
11293,16384,wf_1879,12491,1662555487.8738813,1662555487.8737502,873750,480
1149,16384,wf_1880,2347,1662555487.8862133,1662555487.8860822,886082,624
8362,16384,wf_1881,9560,1662555487.901161,1662555487.9010298,901029,1080
2223,16384,wf_1882,3421,1662555487.9149566,1662555487.9148254,914825,600
13535,16384,wf_1883,14733,1662555487.9255006,1662555487.9253695,925369,1232
10220,16384,wf_1884,11418,1662555487.9313178,1662555487.9311867,931186,472
13552,16384,wf_1885,14750,1662555487.935072,1662555487.9349408,934940,672
6669,16384,wf_1886,7867,1662555487.9642146,1662555487.9640834,964083,1064
16263,16384,wf_1887,1077,1662555487.9694963,1662555487.9693651,969365,520
6151,16384,wf_1889,7349,1662555488.0023496,1662555488.0022185,2218,792
4394,16384,wf_1890,5592,1662555488.0174978,1662555488.0173666,17366,680
15961,16384,wf_1891,775,1662555488.04845,1662555488.0483189,48318,440
12961,16384,wf_1892,14159,1662555488.0555847,1662555488.0554535,55453,592
15982,16384,wf_1893,796,1662555488.0655355,1662555488.0654044,65404,512
10117,16384,wf_1894,11315,1662555488.0691235,1662555488.0689924,68992,824
6740,16384,wf_1896,7938,1662555488.092273,1662555488.0921419,92141,568
1245,16384,wf_1897,2443,1662555488.0983193,1662555488.0981882,98188,496
4202,16384,wf_1898,5400,1662555488.1041543,1662555488.1040232,104023,504
7508,16384,wf_1899,8706,1662555488.110055,1662555488.1099238,109923,720
15918,16384,wf_1900,732,1662555488.1161108,1662555488.1159797,115979,816
6738,16384,wf_1901,7936,1662555488.12368,1662555488.123549,123548,760
5514,16384,wf_1902,6712,1662555488.139487,1662555488.139356,139355,616
11222,16384,wf_1903,12420,1662555488.1632159,1662555488.1630847,163084,832
11985,16384,wf_1904,13183,1662555488.1671486,1662555488.1670175,167017,872
11985,16384,wf_1904,13183,1662555488.1671486,1662555488.1670175,167017,872
13298,16384,wf_1905,14496,1662555488.176706,1662555488.176575,176574,816
11134,16384,wf_1906,12332,1662555488.1957502,1662555488.195619,195619,752
4816,16384,wf_1907,6014,1662555488.1994267,1662555488.1992955,199295,704
3014,16384,wf_1908,4212,1662555488.2049026,1662555488.2047715,204771,1328
9376,16384,wf_1909,10574,1662555488.212809,1662555488.212678,212677,488
10068,16384,wf_1910,11266,1662555488.2203398,1662555488.2202086,220208,784
9541,16384,wf_1911,10739,1662555488.2242022,1662555488.224071,224070,664
6766,16384,wf_1912,7964,1662555488.2386432,1662555488.238512,238512,1232
1374,16384,wf_1913,2572,1662555488.2469878,1662555488.2468567,246856,816
1276,16384,wf_1914,2474,1662555488.2526662,1662555488.252535,252535,672
14120,16384,wf_1915,15318,1662555488.2579734,1662555488.2578423,257842,816
9826,16384,wf_1916,11024,1662555488.2623458,1662555488.2622147,262214,1080
299,16384,wf_1917,1497,1662555488.2774038,1662555488.2772727,277272,544
10924,16384,wf_1918,12122,1662555488.2812154,1662555488.2810843,281084,600
3016,16384,wf_1919,4214,1662555488.2879162,1662555488.287785,287785,608
13500,16384,wf_1920,14698,1662555488.2934344,1662555488.2933033,293303,464
15571,16384,wf_1921,385,1662555488.310033,1662555488.309902,309901,744
1170,16384,wf_1923,2368,1662555488.3454785,1662555488.3453474,345347,1088
4346,16384,wf_1924,5544,1662555488.3639278,1662555488.3637967,363796,976
7003,16384,wf_1925,8201,1662555488.3682015,1662555488.3680704,368070,528
6993,16384,wf_1926,8191,1662555488.3932312,1662555488.3931,393099,488
12225,16384,wf_1927,13423,1662555488.4042606,1662555488.4041295,404129,528
6984,16384,wf_1928,8182,1662555488.4434018,1662555488.4432707,443270,688
13946,16384,wf_1929,15144,1662555488.4516506,1662555488.4515195,451519,520
6421,16384,wf_1930,7619,1662555488.462789,1662555488.462658,462657,536
6719,16384,wf_1931,7917,1662555488.4663982,1662555488.466267,466267,512
7019,16384,wf_1932,8217,1662555488.4722347,1662555488.4721036,472103,560
9963,16384,wf_1933,11161,1662555488.4778948,1662555488.4777637,477763,680
1424,16384,wf_1934,2622,1662555488.483947,1662555488.483816,483816,1128
10833,16384,wf_1935,12031,1662555488.4903717,1662555488.4902406,490240,704
2082,16384,wf_1936,3280,1662555488.4995058,1662555488.4993746,499374,760
2095,16384,wf_1937,3293,1662555488.504673,1662555488.5045419,504541,584
7019,16384,wf_1938,8217,1662555488.5159397,1662555488.5158086,515808,904
11957,16384,wf_1939,13155,1662555488.5270286,1662555488.5268974,526897,432
8780,16384,wf_1940,9978,1662555488.5426562,1662555488.542525,542524,896
2496,16384,wf_1941,3694,1662555488.5469964,1662555488.5468652,546865,1264
3403,16384,wf_1942,4601,1662555488.5601282,1662555488.559997,559997,520
6175,16384,wf_1943,7373,1662555488.6071339,1662555488.6070027,607002,1176
7446,16384,wf_1944,8644,1662555488.6339276,1662555488.6337965,633796,608
14177,16384,wf_1945,15375,1662555488.6474085,1662555488.6472774,647277,512
14177,16384,wf_1945,15375,1662555488.6474085,1662555488.6472774,647277,512
8419,16384,wf_1946,9617,1662555488.6516185,1662555488.6514874,651487,1016
10667,16384,wf_1947,11865,1662555488.6554303,1662555488.6552992,655299,808
6296,16384,wf_1948,7494,1662555488.6739852,1662555488.673854,673854,1240
5355,16384,wf_1949,6553,1662555488.697216,1662555488.697085,697084,656
464,16384,wf_1950,1662,1662555488.7017088,1662555488.7015777,701577,776
357,16384,wf_1951,1555,1662555488.7308276,1662555488.7306964,730696,792
16001,16384,wf_1952,815,1662555488.7348082,1662555488.734677,734677,528
5317,16384,wf_1954,6515,1662555488.7620494,1662555488.7619183,761918,504
15817,16384,wf_1955,631,1662555488.7778432,1662555488.777712,777712,712
1801,16384,wf_1956,2999,1662555488.7861588,1662555488.7860277,786027,640
14966,16384,wf_1957,16164,1662555488.7910142,1662555488.790883,790883,608
8019,16384,wf_1958,9217,1662555488.798884,1662555488.7987528,798752,1272
16235,16384,wf_1959,1049,1662555488.8115926,1662555488.8114614,811461,1328
2070,16384,wf_1960,3268,1662555488.8288953,1662555488.8287642,828764,672
11330,16384,wf_1961,12528,1662555488.848525,1662555488.848394,848393,1208
4145,16384,wf_1962,5343,1662555488.8561647,1662555488.8560336,856033,544
9477,16384,wf_1963,10675,1662555488.8704174,1662555488.8702862,870286,528
5034,16384,wf_1964,6232,1662555488.87662,1662555488.876489,876488,792
14525,16384,wf_1965,15723,1662555488.8876252,1662555488.887494,887494,1040
3985,16384,wf_1966,5183,1662555488.8923368,1662555488.8922057,892205,480
4595,16384,wf_1967,5793,1662555488.9108512,1662555488.91072,910720,1000
14792,16384,wf_1968,15990,1662555488.9397967,1662555488.9396656,939665,536
8907,16384,wf_1969,10105,1662555488.9450765,1662555488.9449453,944945,544
4304,16384,wf_1970,5502,1662555488.9536448,1662555488.9535136,953513,1208
7066,16384,wf_1971,8264,1662555488.9605875,1662555488.9604564,960456,1048
280,16384,wf_1972,1478,1662555488.9791007,1662555488.9789696,978969,1056
453,16384,wf_1973,1651,1662555488.9967492,1662555488.996618,996618,1112
3042,16384,wf_1974,4240,1662555489.0100758,1662555489.0099447,9944,600
15639,16384,wf_1975,453,1662555489.019646,1662555489.0195148,19514,720
11333,16384,wf_1976,12531,1662555489.0483832,1662555489.048252,48252,848
12723,16384,wf_1977,13921,1662555489.0648136,1662555489.0646825,64682,520
6807,16384,wf_1978,8005,1662555489.0688791,1662555489.068748,68748,1072
16037,16384,wf_1979,851,1662555489.0751135,1662555489.0749824,74982,576
4015,16384,wf_1980,5213,1662555489.0937192,1662555489.093588,93588,696
12348,16384,wf_1981,13546,1662555489.107922,1662555489.107791,107790,816
9485,16384,wf_1982,10683,1662555489.1174986,1662555489.1173675,117367,968
6738,16384,wf_1983,7936,1662555489.1317935,1662555489.1316624,131662,536
7755,16384,wf_1984,8953,1662555489.1536622,1662555489.153531,153531,776
3146,16384,wf_1985,4344,1662555489.157489,1662555489.157358,157357,616
1402,16384,wf_1986,2600,1662555489.1619751,1662555489.161844,161843,736
5917,16384,wf_1987,7115,1662555489.174684,1662555489.174553,174553,920
4456,16384,wf_1988,5654,1662555489.1842358,1662555489.1841047,184104,528
2594,16384,wf_1989,3792,1662555489.188356,1662555489.1882248,188224,712
14784,16384,wf_1990,15982,1662555489.2127755,1662555489.2126443,212644,3200
3616,16384,wf_1991,4814,1662555489.2228336,1662555489.2227025,222702,824
1359,16384,wf_1992,2557,1662555489.2290967,1662555489.2289655,228965,456
115,16384,wf_1993,1313,1662555489.2409382,1662555489.240807,240807,488
4974,16384,wf_1994,6172,1662555489.2566018,1662555489.2564707,256470,864
1104,16384,wf_1995,2302,1662555489.2727823,1662555489.2726512,272651,640
6258,16384,wf_1996,7456,1662555489.28277,1662555489.2826388,282638,936
7557,16384,wf_1997,8755,1662555489.2872987,1662555489.2871675,287167,560
9492,16384,wf_1998,10690,1662555489.2936268,1662555489.2934957,293495,1272
13023,16384,wf_1999,14221,1662555489.2974162,1662555489.297285,297285,472
2969,16384,wf_2001,4167,1662555489.3499818,1662555489.3498507,349850,496
10058,16384,wf_2002,11256,1662555489.3723576,1662555489.3722265,372226,784
3426,16384,wf_2003,4624,1662555489.3869913,1662555489.3868601,386860,568
8780,16384,wf_2004,9978,1662555489.396285,1662555489.396154,396153,592
14444,16384,wf_2005,15642,1662555489.4061093,1662555489.4059782,405978,480
14444,16384,wf_2005,15642,1662555489.4061093,1662555489.4059782,405978,480
225,16384,wf_2006,1423,1662555489.418929,1662555489.418798,418797,600
8639,16384,wf_2007,9837,1662555489.4358041,1662555489.435673,435672,584
6166,16384,wf_2008,7364,1662555489.4406033,1662555489.4404721,440472,856
15969,16384,wf_2009,783,1662555489.445769,1662555489.445638,445637,752
5704,16384,wf_2010,6902,1662555489.452654,1662555489.4525228,452522,904
12772,16384,wf_2011,13970,1662555489.4610713,1662555489.4609401,460940,648
2569,16384,wf_2012,3767,1662555489.4686682,1662555489.468537,468537,472
7249,16384,wf_2013,8447,1662555489.4901206,1662555489.4899895,489989,712
7249,16384,wf_2013,8447,1662555489.4901206,1662555489.4899895,489989,712
15479,16384,wf_2014,293,1662555489.5124168,1662555489.5122857,512285,480
12681,16384,wf_2016,13879,1662555489.5226984,1662555489.5225673,522567,696
8305,16384,wf_2017,9503,1662555489.5278783,1662555489.5277472,527747,1008
12878,16384,wf_2019,14076,1662555489.5574296,1662555489.5572984,557298,648
1827,16384,wf_2020,3025,1662555489.5726318,1662555489.5725007,572500,488
15282,16384,wf_2021,96,1662555489.578446,1662555489.5783148,578314,536
2948,16384,wf_2022,4146,1662555489.602568,1662555489.6024368,602436,536
9389,16384,wf_2023,10587,1662555489.6066225,1662555489.6064913,606491,848
15032,16384,wf_2024,16230,1662555489.6154647,1662555489.6153336,615333,600
439,16384,wf_2025,1637,1662555489.6290886,1662555489.6289575,628957,504
7500,16384,wf_2026,8698,1662555489.634117,1662555489.6339858,633985,912
4570,16384,wf_2027,5768,1662555489.6616147,1662555489.6614835,661483,1088
12500,16384,wf_2028,13698,1662555489.6768503,1662555489.6767192,676719,664
2330,16384,wf_2029,3528,1662555489.6824896,1662555489.6823585,682358,616
8946,16384,wf_2030,10144,1662555489.6930032,1662555489.692872,692872,640
10943,16384,wf_2031,12141,1662555489.7053373,1662555489.7052062,705206,1184
8883,16384,wf_2032,10081,1662555489.7089622,1662555489.708831,708831,616
6947,16384,wf_2034,8145,1662555489.7298923,1662555489.7297611,729761,752
6346,16384,wf_2035,7544,1662555489.7419105,1662555489.7417793,741779,744
13324,16384,wf_2036,14522,1662555489.74901,1662555489.748879,748879,600
3985,16384,wf_2037,5183,1662555489.7589757,1662555489.7588446,758844,1040
11346,16384,wf_2038,12544,1662555489.7661798,1662555489.7660487,766048,760
8851,16384,wf_2039,10049,1662555489.7721999,1662555489.7720687,772068,832
14055,16384,wf_2040,15253,1662555489.7767973,1662555489.7766662,776666,584
8131,16384,wf_2041,9329,1662555489.7930248,1662555489.7928936,792893,560
14368,16384,wf_2042,15566,1662555489.8039262,1662555489.803795,803795,464
5829,16384,wf_2043,7027,1662555489.8146749,1662555489.8145437,814543,688
11361,16384,wf_2044,12559,1662555489.8254035,1662555489.8252723,825272,520
414,16384,wf_2045,1612,1662555489.8337445,1662555489.8336134,833613,544
11463,16384,wf_2046,12661,1662555489.8387828,1662555489.8386517,838651,528
5467,16384,wf_2047,6665,1662555489.844377,1662555489.844246,844245,1144
7994,16384,wf_2048,9192,1662555489.8477793,1662555489.8476481,847648,488
6285,16384,wf_2049,7483,1662555489.8562026,1662555489.8560715,856071,560
7197,16384,wf_2050,8395,1662555489.8665898,1662555489.8664587,866458,1016
3602,16384,wf_2051,4800,1662555489.9137983,1662555489.9136672,913667,472
5392,16384,wf_2052,6590,1662555489.9336615,1662555489.9335303,933530,680
3784,16384,wf_2053,4982,1662555489.9382932,1662555489.938162,938162,664
1276,16384,wf_2054,2474,1662555489.9469497,1662555489.9468186,946818,584
5007,16384,wf_2055,6205,1662555489.959893,1662555489.9597619,959761,864
15733,16384,wf_2056,547,1662555489.9761624,1662555489.9760313,976031,760
15733,16384,wf_2056,547,1662555489.9761624,1662555489.9760313,976031,760
14139,16384,wf_2057,15337,1662555489.9804614,1662555489.9803302,980330,624
4353,16384,wf_2058,5551,1662555489.9854474,1662555489.9853163,985316,576
8814,16384,wf_2060,10012,1662555490.025267,1662555490.0251358,25135,888
10316,16384,wf_2061,11514,1662555490.0288484,1662555490.0287173,28717,616
11426,16384,wf_2062,12624,1662555490.0344064,1662555490.0342753,34275,976
8211,16384,wf_2063,9409,1662555490.0434158,1662555490.0432847,43284,536
15920,16384,wf_2064,734,1662555490.0557556,1662555490.0556245,55624,592
6982,16384,wf_2065,8180,1662555490.0808277,1662555490.0806966,80696,464
1478,16384,wf_2066,2676,1662555490.0854409,1662555490.0853097,85309,528
15811,16384,wf_2067,625,1662555490.1183305,1662555490.1181993,118199,712
10218,16384,wf_2068,11416,1662555490.1552873,1662555490.1551561,155156,672
10915,16384,wf_2069,12113,1662555490.1739378,1662555490.1738067,173806,568
15443,16384,wf_2070,257,1662555490.1843634,1662555490.1842322,184232,432
